Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
40790,B000EM6POE,A2J94QWA86MVF1,ryanxprss1,0,0,5,1350345600,"Lipton Herbal Tea, Cinnamon Apple","I purchased Lipton Herbal Tea, Cinnamon Apple  on Amazon.com. Why you might ask? They have discontinued carrying it in the grocery stores. This has been one of my mom's and my favorite for a few years. When we couldn't find it, I had to look elsewhere. We have purchased other cinnamon teas, but they are not as great tasting as this one. It tastes and smells like a hot piece of apple pie. I hope Amazon.com will continue to get it."
6939,B001LG945O,A189BPUDLRCQEQ,"B. Kemper ""Buzz""",0,0,5,1248307200,They got it right,"One of my longtime favorite drinks is a half-and-half combination of club soda and fruit juice. Most fruit juices by themselves are a bit too sweet for me (even the ones without added sugar), and the addition of carbonation just makes the whole thing more agreeable to me. This drink does this for me, and amazingly, they do not add a boatload of sugar. Too many off-the-shelf beverages--even those claiming to be healthful--have way too much sugar (or worse, the cheap corn syrup sugar substitute). These guys give it none of that. It's both tasty and refreshing. This is a product I would actually buy."
49343,B000IHNCQO,A1OABTVX5BQIR3,Sadie,0,1,5,1332028800,Love these little snacks,I follow a low carb lifestyle and love these crisp little snacks. Very good. A+++++++++++++++ Amazon requires 20 words for a review??- Trust me these ae just good!
23845,B0013NUGDE,A1ANQK92F4HIJR,Pop lover,0,0,5,1328832000,I love these,very good ..very yummy... just  wish  jalapeno potato came in super share bags !!!!  that would be super awesome !
43708,B0049ZCF9G,AEUZL4VESZIUR,"Lindsey L. Rodriguez ""TX teacher""",0,0,5,1287446400,Excellent Low Sugar Sweet Treat,This almond product is wonderful!  I am so excited to have healthy options that curb my sweet tooth.  It has on 5 sugars for an ounce of almonds.<br /><br />Wahoo!
47200,B0029O10P4,ATGM5BDW6IQHN,Molly B. Reed,0,0,5,1319155200,Great for keeping away hairballs!,I absolutely love this product.  The cats enjoy them and they keep hairballs away.  I have signed up for auto-ship because I couldn't live without them.
895,B0041QIHC2,A3L9WUD9W8TAFT,Julie Sisk,1,2,5,1284595200,Best Coffee!,This is the best coffee we've ever had.  I run The American Pavilion in Cannes and Weaver's was by far and  away our most popular coffee sponsor!  Hundreds of people come to The Pavilion every day looking for American coffee and they were not disappointed.  We did a booming business this year!  Buy it!  You'll be so happy you did!  Julie
8237,B001EO64ZQ,A2MQILM9YVE6E0,"Cordelia Ryan ""Cordy""",0,0,5,1347926400,LOVE THIS SAUCE!,"Not sure what anyone else uses this sauce for, but we use it with our roast beef sandwiches and it's amazingly good. Also, I use it for my roasted vegetables or roasted potatoes. It's delicious as a coating with garlic powder, rice flour, and pepper. It is sweet, but not sickeningly so. We love it!"
21660,B002BCD2GO,A3RDMG6QT8TFFR,A. Scharfenberger,0,0,5,1344211200,The only agave nectar I use,Madhava Organic Agave Nectar was supposed to be an experiment for me when I purchased the first time a couple years ago. Now it is the main sweetener I use in cooking! It is a very light tasting natural sugar substitute that I keep on hand for all baking. I never have to worry about a sugar rush or dip in blood sugar when using agave nectar. It can even be used in my new favorite drink: prickly pear agave margaritas! So good! Subscribe and Save has made it easy to do so and less expensive than buying at the grocery store. Even though more natural products have become easily available I will continue to purchase from amazon since I know that it will be fresh and shipped super quick.
37685,B002R81L92,ANPYWAMDON1CF,C. Alford,0,0,5,1269388800,Delicious!,A delicious snack that is not overly sweet but has a fruit filled center that is dipped in creamy dark chocolate. It also is a natural source of flavanol antiioxidants. A chocolate lover's dream.
8171,B000E1588O,A244QLGD0HYJ1W,"S. Riester ""sallybethr""",1,1,5,1293062400,This tea shouldn't be so hard to find!,I love this tea and I hate that it is so hard to find! I am so glad it is available on Amazon!
30000,B000DZFMEQ,A32HT263MGTCQD,Keith Roys,1,1,5,1247184000,Great price on a great gluten-free product!,We have paid over $5 a package in health food stores for this mix.  Buying via Amazon is both cheaper and easier thanks to the direct to the door shipping!  The mix works great in our bread machine and comes out perfect every time!  Our kids love it and usually eat half a loaf as soon as its done!
45277,B000OV5NBG,A2IKJC4DG319Q6,Don,5,5,5,1253145600,I like GanoClassic,"I like the coffee either black or with cream.  And, I feel better after drinking it."
26959,B000H2405M,A1GDWYEBZSGIB,"P. Jeanne Melton ""Arroway""",0,0,5,1294704000,Truly is the best Darn Good Chili Mix you can buy.....,"Tried this on a whim today and so impressed I'm writing a review - which isn't something I often do. Love it!! I made the broth according to package directions and then added 1 can of ""Chili"" Rotel, 1 cup of picante sauce, 1/2 bottle of beer (Sierra Nevada Pale Ale), 1 pound of browned ground turkey and some fresh garlic. Topped my bowl off with just a small dollop of fat free sour cream and oh my goodness this was absolutely the BEST mix chili I've ever tried. Loved the variety of beans, the rice, the flavor - and SOOOO easy - and quick!!"
33213,B000SATIZA,A1HA7Z68SRQLLB,Blinky 03,0,0,5,1348790400,Hibiscus is a hit,The hibiscus tea is exactly as described and Amazon shipped the item very quickly. This newer packaging appears to be mylar or aluminum lined. This helps to keep the tea fresh between brewings.<br /><br />I bought it for its positive health benefits. Since drinking 3 to 4 cups a day my diastolic bp has decreased about 10 points and my cystolic bp has dropped about 8 points. To be completely transparent I am also drinking the same amount of Davison's Bulk Rooibos Tea per day.<br /><br />Both teas taste great. The hibiscus smells like fragrant flowers and tastes just a bit sour but that's fine.  The rooibos has a different frangrance and tastes smoother and more delicate compared to the hibiscus.<br /><br />I just ordered more rooibos tea and will order more hibiscus when the bag gets low.
9463,B000UBDKII,A5770UCEX3S73,Jeffrey Wilson,0,0,5,1340409600,Delicious,"I just love the French Vanilla Coffee!  It is gives my day a great start! Easy to use, one cup at a time, with no waste!"
2058,B001E5E29A,A3GNAMNF5EN92N,P. Gorman,0,0,5,1272758400,Crispy and soft all at once.,I found these at a super Gold Box pricing one day otherwise I would not have looked twice at 16.00 pancake mix.  Now we are hooked - nothing compares to this mix.  I've tried every box in the store for our belgian waffle maker and these top them all!<br />Waffles are nice and crisp on the outside and super soft on the inside. They are so dense they don't absorb syrup or toppings.  I will buy this over and over again.
7095,B004K30HO2,A2P4QE3UUYOUEB,Linda Fowler Ledbetter,1,1,5,1348272000,Exactly what I needed!,"I looked, I bought, I tried several different types of brewing cups.  For the cost and quality, these are the best! I can make a few ahead of time...using MY preferred brand of coffee. I'll, definitely, keep these in stock at my house!"
42851,B002NHYQAS,AAPPWNP9FWVWS,"Kathlyn Storey ""Kathlyn A Storey""",1,2,5,1298851200,Yum,"This bar is billed as 100% premium organic chocolate, actually, dark chocolate 54%.  My passion is dark chocolate.  It's 2.25 ounces totaling 330 calories, and they are absolutely delicious.  Bottom line, however, this bar tastes more like the richest, most creamy, milk chocolate bar you will ever eat versus true dark chocolate.  There is no slight to outright bitter edge characteristic of dark chocolate, yet the bar is not overly sweet.  By rights this bar should lose a star regarding the dark chocolate issue, but it's just too good overall."
4795,B00139TT72,A2EZW502SEA2N9,Linda Freitag,3,3,5,1236556800,Best Dog Food Ever!,"My dogs love this food.  I have fed my 11 year old German Shepard and my three year old American Pit Bull Terrier for almost three years. They have thrived so well on this food, my shepard no longer has stomach problems ... both their coats are beautiful and I am completely satisfied.  When I decided to switch foods, I did alot of research on what good, healthy, mostly organic food to switch them to. I chose Newman's Own, not because I could purchase it easily at a local store .. because I can not do so, I have to order it and have it delivered, but because of the ingredients, how it is made, and because most of the proceeds go to charities. I found the best price at Amazon, and will always order it this way.  I truly recommend this dog food to everyone."
20112,B002GUM582,A1AK9OL3ZOAZ7X,Penn State 29,1,1,5,1292025600,Great Product,Have wanted to try squid ink for some time now.  Ordered this product and made a seafood risotto with it.  It came out fantastic!!!!! Would highly recommend.
6178,B004NDFCSU,A3IYSIAKYOMKTO,Renter,1,1,5,1322956800,Cat LOVES this stuff.,"Now I know this formulation is not the most natural or high grade one on the market right now. Believe me, I have tried to get her interested in just about every brand with the word ""natural"" in the title, and she is not having it. She won't get the benefit of the food if she won't eat it. So when I noticed she was eating all of her food when I put this in front of her, I decided to stick with what is apparently working. This is still premium food, formulated for my twelve year-old's needs, and she really, really likes it. 'Nuff said."
25809,B003LTPY08,A2PJZELNVQXN4W,"Scarletjazz ""Scarletjazz""",0,0,5,1350345600,Always Good,I may have to start ordering a larger amount -- we love this coffee in my house. I've ordered from this vendor twice and they never disaappoint.
9488,B000UBDKII,A2D3GN05FAX883,"K. Friedman ""Smart Cookie""",0,0,5,1231286400,Senseo Paris French Vanilla Caramel Bistro Coffee Pods,"How many ways can you say ""YUM!"" ?  It's a delicious way to wake up in the morning--or to enjoy any time of the day."
27867,B003G2JKHS,ABNCD4NIQVQRK,Holly,0,0,5,1322784000,very good,"Very good, the kids love them. They especially liked the taste & the cars movie pictures on the juice boxes."
29265,B000PDY3P0,A2DPJHHC9FIERY,CD Mueller,0,0,5,1337990400,Great Popcorn - Great Value,"Purchased this popcorn along with a popcorn machine for church events and couldn't be happier.  The fact that the packages contain the oil, seasoning and popcorn all in one is a great feature.  The seasoning is perfect (maybe a little salty for some tastes).  Everyone at our events loves it.  It gets very positive comments.  This is a great item and a great value."
2987,B0011X5S8Y,A18V2PHG2JZEWJ,NaturallyHomeschoolingMom,0,0,5,1323129600,The best for a winter tea party!,This tea smells and tastes like Christmas! This has always been my family's favorite tea for children's (and big kid's) tea parties.
44590,B001EQ55RW,A3AGSFLNNIFKNJ,"Benjamin M. Bethel ""Owner/General Manager - T...",0,0,5,1217203200,Wonderful - and chocolaty if you eat them right!,"I love these because they're not coated with sugar and dairy - just plain old dark cocoa powder.  They will taste a lot like chocolate if you eat them right - put them in your mouth, let the chocolate mix with your mouth juices, then start eating the almond.  Crunch crunch yum yum.  If you're used to a sugar-and-dairy loaded almond, you probably eat too fast anyway - no wonder we're all so fat!  Slow down and enjoy it, they really are great!<br /><br />Ben"
